1056	0.0006321988065666042
1054	0.0006291557098509748
1536	0.0005239103372466644
171	0.0005116224681556148
453	0.000495658645299187
407	0.0004848441973200729
263	0.00047961928702500796
4664	0.000470497549157698
261	0.0004628915843548081
410	0.00046151003608277695
1959	0.00046052908830341416
165	0.0004597276652081652
1198	0.0004405185766696546
127	0.00042834935241464506
4054	0.00041950805778428427
2265	0.0004105298692331039
345	0.0004103613338892713
763	0.000409139668477439
989	0.00040040758767722083
987	0.00039947906513564623
408	0.0003953247960124534
329	0.0003899308959459273
4	0.00038361486511538043
1551	0.00037964439048650885
699	0.0003793468059900909
982	0.0003774437224342016
903	0.00037621534435643367
481	0.00037610885557213435
2485	0.0003750895969786539
1055	0.0003740926128126761
1598	0.00037217725738020435
1971	0.0003707293693925655
2975	0.0003706623456185147
99	0.00036652877614076296
220	0.0003656937746649798
147	0.0003627732612523812
628	0.00035506881166111863
348	0.0003432728090234711
131	0.00034178541685144875
988	0.0003396474883905522
695	0.00033879442222356515
2177	0.00033857624816381105
185	0.00033801208416729504
565	0.0003379822939848261
812	0.0003373876947539381
3881	0.00033670612017714215
568	0.0003346269505423241
5397	0.00033337014904572253
4682	0.0003317669037961006
4159	0.0003308699705232308
1537	0.00032836514266771017
3076	0.00032834807050818995
867	0.0003275072210310557
3060	0.0003261210847656621
412	0.00032604826705133315
344	0.00032250765664123074
1282	0.0003201953786055274
566	0.00031943084677486946
1164	0.000317347039684216
5315	0.00031657365962266563
1503	0.000314109268642227
889	0.00031265692458890346
1456	0.0003124798856499787
146	0.0003123927795160604
495	0.0003097553184576378
3802	0.0003095534174327149
1922	0.0003094809135258966
2364	0.0003088478523099786
765	0.0003063648575670914
761	0.00030594583891254714
1535	0.0003042541555383026
1943	0.0003020759293901553
1534	0.00030109621054409723
200	0.00030100569265611174
2179	0.0003003006991567883
205	0.0002992038223367007
2096	0.0002980446579144534
819	0.0002962149556067863
1248	0.00029557912450374436
5673	0.0002949062702974957
2196	0.00029369284666340336
696	0.00029290122412310677
592	0.0002925123780820447
794	0.0002912044454850491
260	0.00029085826018935174
167	0.0002904156125377199
470	0.0002902568262294555
3578	0.00028980575427369143
7008	0.0002896129757442469
945	0.0002872906937593281
1963	0.0002850335895020202
560	0.0002842817939031665
149	0.000282013413315174
1932	0.00028133730434533663
5728	0.0002795432006136681
1217	0.0002788020170390134
1186	0.00027756066652839074
2484	0.00027674342403547164
3322	0.00027650434385973675
129	0.00027553671459481404
1323	0.0002740897209221207
1091	0.00027387332130031746
405	0.0002736631536887299
2195	0.00027236899751963546
664	0.00027212441284342817
102	0.00027161384500535234
669	0.00027135176633727817
1527	0.0002707883704323562
1143	0.00027062296896956353
3587	0.00026998369730287815
624	0.0002690176086871132
1255	0.000268778030618584
2152	0.00026857515540306044
1116	0.0002685682080243048
1553	0.0002681355282802634
2197	0.000267452312395113
648	0.0002670282060622604
323	0.0002667375114265336
742	0.00026590008645796027
1356	0.00026528300419624573
1529	0.0002640664999737118
118	0.00026342138161680945
984	0.0002624642554647852
2223	0.0002613604677437503
326	0.0002612009468126351
2927	0.0002597925948715322
437	0.0002588996732926901
562	0.00025867170393311116
1506	0.0002565442172986465
296	0.00025483903207141207
4870	0.0002546575844287954
4673	0.00025429848038057394
598	0.00025362257471862155
1058	0.0002531726152849891
1050	0.00025150866950522806
155	0.0002513327840341789
161	0.0002509509638941413
2018	0.00025090313845715483
2864	0.00025033429239101055
121	0.0002498342914015471
2396	0.00024956724596152276
133	0.0002492074185677966
148	0.0002481017538643919
330	0.0002478885596586717
77	0.00024755395303669136
2283	0.0002474304201879385
638	0.0002473426360618297
168	0.0002470448199864813
346	0.00024704014874827365
1365	0.00024691310980719076
4094	0.0002461855441261018
693	0.0002456335573005582
2799	0.00024536175809311626
397	0.0002452539390363467
6769	0.0002450941032514962
1579	0.00024399040099745844
3408	0.00024359823992700733
970	0.0002430898553930292
4374	0.00024285272164564209
834	0.00024251215825218993
630	0.00024182817488605472
4790	0.00024155163564741454
1934	0.00024097030048386933
735	0.00024061528968974844
4142	0.00024046998455497766
1176	0.00024018647559332244
2888	0.0002400146838391557
1699	0.00023878523929876303
5826	0.00023851282707707504
1657	0.0002380622180946312
1711	0.00023787355849313695
2866	0.00023784276224794834
1501	0.00023762862335845425
1855	0.00023718856539384496
1962	0.00023614556344156068
343	0.0002352858030371673
698	0.00023427240878277032
934	0.00023405802803574144
640	0.00023371371675798982
1398	0.000232687543960594
646	0.00023220276475528938
347	0.00023173196210704632
2272	0.00023163949617749417
3941	0.0002314735023144608
443	0.000231310148972389
781	0.00023109702011781343
130	0.00023104835956072172
6804	0.000230686829655662
1141	0.00023044604571151564
3181	0.00023039167119371916
961	0.00023002054566215513
824	0.00022957770712188867
1717	0.00022941779232591206
2320	0.0002290363812640555
3767	0.00022861749204824427
505	0.0002280649680248896
2730	0.00022804435387972847
92	0.00022784835454402487
2873	0.00022766886366355283
1863	0.00022754858059861137
4996	0.00022732393651338196
2837	0.00022720813330517033
986	0.0002269157878897871
1918	0.00022681150727780773
3128	0.00022674335496534993
1408	0.0002266167447068008
4737	0.0002265215018604219
378	0.00022638361731983114
3399	0.00022615283728430366
3253	0.00022501922087013183
567	0.0002244044909127007
2836	0.00022417505303618998
6323	0.0002238638017515797
2904	0.00022367816487272327
186	0.00022344335271412013
937	0.00022323575425508386
4798	0.00022321393099601484
4765	0.00022308635529507458
7431	0.00022299060802644568
3885	0.00022292959602968898
290	0.000222705843448109
4609	0.0002223108389045271
5248	0.00022137722343855442
697	0.00022121090255417943
720	0.0002199690457193216
538	0.00021985649970378583
1533	0.00021980305081245764
3548	0.00021870093789686301
860	0.0002183056832539428
5353	0.00021815938835964254
1502	0.0002180655298019719
1769	0.00021800589280768432
7858	0.0002178310291473318
3075	0.00021768609624512542
4391	0.00021759204665688784
250	0.0002169937755211254
3091	0.0002164809310135557
1156	0.00021573931813376963
993	0.00021551015417579502
1099	0.00021539645397346962
4654	0.0002152054250427565
1751	0.0002151039321489662
786	0.00021498611429729807
2867	0.0002149820637739597
174	0.0002149452157412554
694	0.00021421834421801817
44	0.0002135339129462405
50	0.00021352710495596843
2684	0.00021336945011598735
4143	0.00021291712011437742
4003	0.00021291706536324793
3428	0.0002128957583184504
3439	0.0002121569863664192
3004	0.00021193817840201026
4407	0.00021140097856849104
459	0.00021130368300590756
5884	0.00021129975011731467
128	0.0002109038572897149
456	0.00021075873467794082
33	0.00021072224343092022
520	0.00020986391144322755
2505	0.00020966442333102955
114	0.0002095596415681175
223	0.00020937474426286826
1614	0.0002092040138342224
3484	0.00020911854987926934
2010	0.00020909765460186663
288	0.00020889861573576517
3684	0.00020881130432088183
3216	0.0002087910923851989
2853	0.00020862901812659717
633	0.00020833588277627106
4084	0.00020827651628455533
1151	0.000208146540096606
2169	0.00020704852582795045
1835	0.0002070408668836334
5403	0.00020703699967237373
132	0.0002067352404177633
265	0.00020651852811074664
1968	0.00020647560156666808
1700	0.00020625549529435828
677	0.00020604750838663973
8342	0.00020598538033180828
5060	0.00020590228948513096
5026	0.00020580234052347242
1995	0.0002055902381359237
140	0.00020471935261967433
5711	0.00020440729272429064
1777	0.0002043782222415744
3184	0.00020400018506585806
90	0.00020392348463050674
6355	0.00020339654932152078
8662	0.00020330809197378373
3793	0.000203095456440776
2365	0.00020307380589690632
241	0.00020300180026446428
5038	0.00020293032843771546
382	0.0002029145049581543
125	0.0002028208117656726
2620	0.00020271988849031224
8383	0.00020271815208251472
30	0.00020235729820959646
1667	0.00020220286812916929
390	0.00020205658097248317
644	0.0002014670082816314
7724	0.00020140173309105084
1904	0.00020101585768842882
1411	0.00020083598639066594
2215	0.00020081219705111642
966	0.00020009439888579196
1616	0.00019943076927954155
2088	0.00019923338782636366
5784	0.00019909495071291023
1936	0.00019905618753275972
3384	0.00019901289799325835
267	0.0001988297717157492
2602	0.00019882492479849113
94	0.00019877941858690115
3876	0.00019874540599879948
381	0.00019873539762399744
1487	0.00019852016735316764
2745	0.00019846914359501224
2245	0.00019835340683131534
2878	0.00019833951011987387
6562	0.00019825524024835766
1528	0.00019806311721323817
815	0.00019802238566175458
9348	0.00019783462622333196
