15715	0
15477	0
8797	0
10145	0
4247	0
14615	0
12244	0
20106	0
19568	0
4752	0
17802	0
14105	0
20825	0
7492	0
13241	0
14767	0
17902	0
10889	0
17677	0
2571	1
5154	1
12904	1
15136	1
17767	1
18133	1
10146	1
2906	1
2335	1
15875	1
14709	1
9138	1
18456	1
5687	1
9715	1
1995	1
7707	1
9470	1
5649	1
3596	1
1028	1
22393	1
4614	1
12381	2
5206	2
1906	2
11986	2
7979	2
19937	2
14275	2
3489	2
15991	2
8505	2
2654	2
18277	2
11475	2
8861	2
13581	2
5149	2
2651	2
15714	2
18056	2
11340	2
9359	2
212	2
3606	2
18522	2
6618	2
7776	2
4861	2
13914	2
1779	2
365	2
21922	2
4875	2
7242	2
8832	2
12883	2
15469	2
16624	2
17493	2
16106	2
22023	2
14493	2
19876	2
9181	2
16880	2
12361	2
3783	2
6084	2
2664	2
3488	2
17674	2
9156	2
15183	2
17581	2
12040	2
6804	2
20092	2
19469	2
12730	2
3466	2
16368	2
21897	2
15606	2
8329	2
22162	2
16645	2
8465	2
14219	2
20902	2
8152	2
2252	2
8749	2
6895	2
20528	2
18170	2
7248	2
8999	2
16019	2
18946	2
14257	2
20178	2
17454	2
13100	2
3319	2
12536	2
10463	2
12463	2
14456	2
12168	2
12130	2
16127	2
20464	2
8907	2
19705	2
19049	2
1765	2
20848	2
12575	2
12272	2
7684	2
15553	2
11964	2
11991	2
12786	2
2464	2
4293	2
12075	2
16781	2
1403	2
10790	2
21191	2
20481	2
4819	2
16115	2
10106	2
12456	2
5947	2
13814	2
17566	2
19498	2
16990	2
6390	2
18601	2
19405	2
8158	2
11355	2
1831	2
15759	2
1036	2
1830	2
4441	2
12828	2
20420	2
7069	2
8237	2
13604	2
10410	2
3963	2
19489	2
9095	2
4741	2
12555	2
1056	2
6892	2
1582	2
3494	2
14580	2
18464	2
16211	2
2775	2
14949	2
6164	2
18325	2
10424	2
4726	2
3021	2
15430	2
598	2
18280	2
11803	2
12001	2
13912	2
18427	2
15594	2
5786	2
11426	2
5227	2
14662	2
8106	2
1270	2
5999	2
13480	2
17727	2
10919	2
8568	2
19582	2
18597	2
5020	2
2399	2
5681	2
17380	2
19193	2
21398	2
13825	2
4236	2
5908	2
8099	2
5916	2
5878	2
10275	2
12163	2
11291	2
13831	2
11482	2
6047	2
20571	2
3728	2
13652	2
16091	2
13494	2
6141	2
9052	2
7598	2
6208	2
701	3
762	3
11372	3
12474	3
21712	3
13976	3
17599	3
647	3
3002	3
14874	3
601	3
9769	3
20086	3
10676	3
9242	3
11699	3
9685	3
10730	3
10335	3
6376	3
11905	3
19331	3
9580	3
8548	3
13378	3
19593	3
16874	3
22158	3
19028	3
3454	3
7724	3
8095	3
3305	3
4378	3
8823	3
2372	3
20215	3
8868	3
12692	3
5475	3
16587	3
17928	3
203	3
2866	3
10960	3
11011	3
2286	3
317	3
21454	3
17944	3
19083	3
11003	4
20046	4
318	4
20108	4
7089	4
18600	4
6589	4
12727	4
7981	4
5578	4
17396	4
4128	4
21557	4
7511	4
22319	4
4267	4
2482	4
846	4
18910	4
1124	4
12507	4
13276	4
3207	4
370	4
11334	4
964	4
7488	4
18513	4
21766	4
19242	4
7122	4
15265	4
9152	4
20158	4
572	4
14947	4
594	4
13237	4
8206	4
17983	5
15232	5
20716	5
11099	5
3874	5
15341	5
15766	5
805	5
7729	5
15108	5
17489	5
16971	5
1742	5
20036	5
22370	5
11922	5
20244	5
19967	5
14113	5
155	5
20406	5
7430	5
18783	5
10201	5
2632	5
21046	5
8670	5
13164	5
15182	5
5592	5
962	5
6112	5
22060	5
2965	5
10941	5
22118	5
18040	5
4719	5
12894	5
16344	5
12908	5
16678	5
18072	5
2344	5
1422	5
11747	5
6283	5
11307	5
13245	5
1180	5
4065	5
1221	5
20164	5
19935	5
9254	5
19805	5
7949	5
10616	5
8120	5
7498	5
5322	5
19747	5
1999	5
5032	5
19073	5
17034	5
22227	5
1022	5
12739	5
21436	5
6012	5
18574	5
21592	5
6868	5
7522	5
20677	5
19798	5
6694	5
22092	5
15601	5
21662	5
4169	5
6211	5
479	5
19541	5
22194	5
12606	5
4893	5
704	5
14619	5
2290	5
8975	5
21548	5
19824	5
11776	5
12889	5
19740	5
6752	5
22115	5
7393	5
1225	5
21209	5
3156	5
2452	5
21460	5
18065	5
9431	5
13075	6
14790	6
18079	6
7763	6
7332	6
10284	6
11616	6
18222	6
18071	6
19251	6
4086	6
7982	6
16592	6
19748	6
21071	6
16851	6
2976	6
20841	6
8762	6
22392	6
4790	6
439	6
7426	6
20438	6
609	6
7439	6
46	6
19607	6
11256	6
4454	6
11967	6
22019	6
903	6
14480	6
13839	6
19609	6
20537	6
21090	6
10788	6
3969	6
12905	6
14590	6
19743	7
17819	7
13286	7
8477	7
21729	7
6794	7
3611	7
6912	7
14038	7
17590	7
10365	7
12773	7
20460	7
12171	7
7520	7
21083	7
5299	7
6342	7
14544	7
1093	7
6440	7
698	7
3615	7
4851	7
